,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. ],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. ],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. ],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. ],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. ],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[11. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[11. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[12. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[13. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ]
[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.986596736596737,-0.936896436896437,-1,-1,-1,-0.962703962703963,-0.86013986013986,-0.691142191142191,-1,-0.912587412587413,-0.734265734265734,-0.498251748251748,-0.545454545454545,-0.249417249417249,0.034965034965035,0.333333333333333,-1,-1,-0.912587412587413,-0.734265734265734,-0.498251748251748,-0.818181818181818,-0.545454545454545,-0.249417249417249,0.034965034965035,0.0524475524475524,0.333333333333333,0.79020979020979,-0.27972027972028,0.0524475524475524,0.333333333333333,0.622377622377622,0.79020979020979,0.937062937062937,-1,-0.818181818181818,-0.545454545454545,-0.249417249417249,0.034965034965035,-0.27972027972028,0.0524475524475524,0.333333333333333,0.622377622377622,0.79020979020979,0.391608391608392,0.622377622377622,0.79020979020979,0.937062937062937,1,0.86013986013986,0.937062937062937,1,-0.653846153846154,-0.27972027972028,0.0524475524475524,0.333333333333333,0.391608391608392,0.622377622377622,0.79020979020979,0.937062937062937,0.86013986013986,0.937062937062937,1,1,1,1,0,0.353146853146853,0.604895104895105,0.783216783216783,0.86013986013986,0.937062937062937,1,1,1,1,1,0.653846153846154,0.821678321678322,0.91958041958042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.988053613053613,-0.951048951048951,-1,-1,-1,-0.97008547008547,-0.89957264957265,-0.774281274281274,-1,-0.936091686091686,-0.823776223776224,-0.652855477855478,-0.720979020979021,-0.508041958041958,-0.248329448329448,-0.0595182595182595,-1,-1,-0.936091686091686,-0.812354312354312,-0.626204351204351,-0.877622377622378,-0.703030303030303,-0.472144522144522,-0.201554001554002,-0.299417249417249,-0.00574980574980575,0.482517482517482,-0.536130536130536,-0.252331002331002,0.048018648018648,0.246930846930847,0.528671328671329,0.729370629370629,-1,-0.877622377622378,-0.685081585081585,-0.436247086247086,-0.154778554778555,-0.536130536130536,-0.252331002331002,0.048018648018648,0.246930846930847,0.528671328671329,-0,0.305205905205905,0.574825174825175,0.729370629370629,0.965034965034965,0.551515151515152,0.765734265734266,0.965034965034965,-0.783799533799534,-0.509324009324009,-0.205244755244755,0.101787101787102,-0,0.305205905205905,0.574825174825175,0.729370629370629,0.551515151515152,0.765734265734266,0.965034965034965,0.907692307692308,0.972027972027972,1,-0.353146853146853,0,0.325718725718726,0.602797202797203,0.526456876456876,0.757109557109557,0.965034965034965,0.907692307692308,0.972027972027972,1,1,0.226107226107226,0.526456876456876,0.754778554778555,0.88030303030303,0.962703962703963,1,1,0.766899766899767,0.907692307692308,0.972027972027972,1,1,1,1,1,1,1,1,1
[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.993395493395493,-0.979020979020979,-1,-1,-1,-0.982284382284382,-0.944522144522145,-0.877622377622378,-1,-0.961926961926962,-0.896503496503496,-0.7998445998446,-0.835897435897436,-0.714374514374514,-0.537529137529138,-0.435586635586636,-1,-1,-0.961926961926962,-0.886713286713287,-0.766666666666667,-0.928515928515929,-0.81973581973582,-0.671587671587672,-0.461072261072261,-0.573892773892774,-0.351282051282051,0.0461538461538462,-0.715617715617716,-0.516550116550117,-0.26029526029526,-0.155400155400155,0.162937062937063,0.357342657342657,-1,-0.928515928515929,-0.803574203574204,-0.625485625485625,-0.379020979020979,-0.715617715617716,-0.516550116550117,-0.26029526029526,-0.155400155400155,0.162937062937063,-0.338306138306138,-0.0518000518000518,0.281585081585082,0.357342657342657,0.804195804195804,0.155400155400155,0.472960372960373,0.804195804195804,-0.877622377622378,-0.691142191142191,-0.455244755244755,-0.162626262626263,-0.338306138306138,-0.0518000518000518,0.281585081585082,0.357342657342657,0.155400155400155,0.472960372960373,0.804195804195804,0.635431235431235,0.867132867132867,0.937062937062937,-0.604895104895105,-0.325718725718726,0,0.367132867132867,0.104351204351204,0.442890442890443,0.797202797202797,0.616550116550117,0.863636363636364,0.937062937062937,1,-0.160839160839161,0.162626262626263,0.500699300699301,0.557575757575758,0.828671328671329,0.914918414918415,1,0.379020979020979,0.675524475524475,0.895104895104895,0.914918414918415,1,0.815384615384615,0.959207459207459,1,1,1,1,1
[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.998251748251748,-1,-1,-1,-1,-0.993006993006993,-0.983916083916084,-1,-1,-0.982517482517482,-0.955244755244755,-0.930769230769231,-0.917482517482518,-0.865034965034965,-0.815384615384615,-0.731468531468531,-1,-1,-0.982517482517482,-0.951048951048951,-0.917832167832168,-0.965034965034965,-0.909090909090909,-0.83986013986014,-0.758741258741259,-0.770629370629371,-0.662237762237762,-0.437762237762238,-0.846153846153846,-0.730769230769231,-0.581818181818182,-0.509090909090909,-0.293006993006993,-0.109440559440559,-1,-0.965034965034965,-0.900699300699301,-0.812587412587413,-0.692307692307692,-0.846153846153846,-0.730769230769231,-0.581818181818182,-0.509090909090909,-0.293006993006993,-0.606993006993007,-0.408391608391608,-0.122377622377622,-0.109440559440559,0.416083916083916,-0.240559440559441,0.0611888111888112,0.416083916083916,-0.938811188811189,-0.832167832167832,-0.687762237762238,-0.48951048951049,-0.606993006993007,-0.408391608391608,-0.122377622377622,-0.109440559440559,-0.240559440559441,0.0611888111888112,0.416083916083916,0.218881118881119,0.611888111888112,0.678321678321678,-0.783216783216783,-0.602797202797203,-0.367132867132867,0,-0.298951048951049,0,0.381118881118881,0.170629370629371,0.592657342657343,0.662587412587413,0.961538461538462,-0.482517482517482,-0.221328671328671,0.122377622377622,0.109440559440559,0.515734265734266,0.601398601398601,0.942307692307692,-0.0461538461538462,0.293006993006993,0.730769230769231,0.601398601398601,0.942307692307692,0.437762237762238,0.784965034965035,0.942307692307692,0.832167832167832,1,1,1
[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-0.94988344988345,-1,-1,-1,-1,-0.939160839160839,-0.783799533799534,-1,-1,-0.933100233100233,-0.753613053613054,-0.934731934731935,-0.727272727272727,-0.402952602952603,-0.325252525252525,-1,-1,-1,-0.916783216783217,-0.727777777777778,-1,-0.912354312354312,-0.697125097125097,-0.381818181818182,-0.672261072261072,-0.309129759129759,0.221328671328671,-0.888111888111888,-0.637529137529138,-0.293006993006993,-0.213675213675214,0.201748251748252,0.318531468531469,-1,-1,-0.88997668997669,-0.652836052836053,-0.328049728049728,-0.888111888111888,-0.618414918414918,-0.251981351981352,-0.162626262626263,0.26013986013986,-0.551515151515152,-0.155400155400155,0.240559440559441,0.37972027972028,0.804195804195804,-0,0.408391608391608,0.835664335664336,-1,-0.858391608391608,-0.564568764568765,-0.194832944832945,-0.526456876456876,-0.104351204351204,0.298951048951049,0.440909090909091,-0,0.408391608391608,0.835664335664336,0.581818181818182,0.839160839160839,0.933566433566434,-0.86013986013986,-0.526456876456876,-0.104351204351204,0.298951048951049,0,0.439160839160839,0.863636363636364,0.55967365967366,0.833916083916084,0.933566433566434,1,-0.452214452214452,0,0.408391608391608,0.55967365967366,0.833916083916084,0.90967365967366,1,0.174825174825175,0.581818181818182,0.839160839160839,0.933566433566434,1,0.758741258741259,0.933566433566434,1,1,1,1,1
[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-0.989510489510489,-1,-1,-1,-1,-0.980652680652681,-0.906177156177156,-1,-1,-0.974825174825175,-0.895687645687646,-0.973426573426573,-0.887762237762238,-0.704662004662005,-0.697435897435897,-1,-1,-1,-0.968181818181818,-0.866200466200466,-1,-0.963636363636364,-0.857925407925408,-0.644988344988345,-0.853146853146853,-0.643356643356643,-0.293006993006993,-0.951048951048951,-0.819230769230769,-0.584382284382284,-0.584382284382284,-0.227505827505828,-0.170629370629371,-1,-1,-0.953846153846154,-0.82051282051282,-0.562237762237762,-0.951048951048951,-0.813286713286713,-0.561888111888112,-0.557575757575758,-0.174941724941725,-0.772027972027972,-0.4997668997669,-0.113752913752914,-0.113752913752914,0.416083916083916,-0.408391608391608,-0,0.481351981351981,-1,-0.937645687645688,-0.769114219114219,-0.472494172494172,-0.763403263403263,-0.471328671328671,-0.0568764568764569,-0.0568764568764569,-0.408391608391608,-0,0.481351981351981,0.113752913752914,0.568764568764569,0.656177156177156,-0.937062937062937,-0.757109557109557,-0.442890442890443,-0,-0.439160839160839,0,0.522144522144522,0.0568764568764569,0.545454545454545,0.639277389277389,0.961538461538462,-0.713286713286713,-0.37972027972028,0.0568764568764569,0.0568764568764569,0.545454545454545,0.572843822843823,0.942307692307692,-0.27972027972028,0.174941724941725,0.634032634032634,0.639277389277389,0.942307692307692,0.293006993006993,0.722610722610723,0.961538461538462,0.800699300699301,0.980769230769231,1,1
[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.953379953379953,-1,-1,-1,-0.972027972027972,-1,-0.986013986013986,-0.888111888111888,-0.948717948717949,-1,-1,-1,-1,-0.953379953379953,-1,-1,-0.972027972027972,-0.828671328671329,-0.986013986013986,-0.895104895104895,-0.730769230769231,-1,-0.972027972027972,-0.839160839160839,-0.902097902097902,-0.634032634032634,-0.678321678321678,-1,-1,-1,-0.953379953379953,-0.752913752913753,-1,-0.972027972027972,-0.828671328671329,-0.895104895104895,-0.587412587412587,-0.972027972027972,-0.839160839160839,-0.503496503496504,-0.634032634032634,-0.195804195804196,-0.839160839160839,-0.503496503496504,-0.0652680652680653,-1,-1,-0.953379953379953,-0.752913752913753,-0.972027972027972,-0.828671328671329,-0.446386946386946,-0.587412587412587,-0.839160839160839,-0.503496503496504,-0.0652680652680653,-0.503496503496504,0.0652680652680653,0.0652680652680653,-1,-0.965034965034965,-0.797202797202797,-0.381118881118881,-0.863636363636364,-0.522144522144522,0,-0.568764568764569,0,0,0.705128205128205,-0.965034965034965,-0.804195804195804,-0.416083916083916,-0.546620046620047,0.0652680652680653,-0.0652680652680653,0.628205128205128,-0.804195804195804,-0.416083916083916,0.195804195804196,0.0652680652680653,0.628205128205128,-0.416083916083916,0.195804195804196,0.782051282051282,0.195804195804196,0.807692307692308,0.807692307692308,1
[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.926573426573427,-1,-1,-1,-0.91025641025641,-1,-0.892540792540793,-0.617715617715618,-0.551515151515152,-1,-1,-1,-1,-0.925757575757576,-1,-1,-0.911655011655012,-0.661538461538462,-0.896503496503496,-0.602564102564103,-0.0611888111888112,-1,-0.91958041958042,-0.653613053613054,-0.597668997668998,-0.122377622377622,-0.0611888111888112,-1,-1,-1,-0.911655011655012,-0.674592074592075,-1,-0.896503496503496,-0.618414918414918,-0.557575757575758,-0.109440559440559,-0.907692307692308,-0.616550116550117,-0.170629370629371,-0.0568764568764569,0.546620046620047,-0.581818181818182,-0.113752913752914,0.503496503496504,-1,-1,-0.896503496503496,-0.618414918414918,-0.88030303030303,-0.557575757575758,-0.109440559440559,0.00431235431235431,-0.55967365967366,-0.0568764568764569,0.568764568764569,-0,0.503496503496504,0.634032634032634,-1,-0.907692307692308,-0.616550116550117,-0.170629370629371,-0.55967365967366,-0.0568764568764569,0.568764568764569,0,0.545454545454545,0.615967365967366,0.961538461538462,-0.895104895104895,-0.581818181818182,-0.113752913752914,0,0.503496503496504,0.615967365967366,0.942307692307692,-0.524475524475524,0,0.503496503496504,0.634032634032634,0.961538461538462,0.122377622377622,0.634032634032634,0.961538461538462,0.766899766899767,0.961538461538462,1,1
[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.988344988344988,-1,-0.976689976689977,-0.892773892773893,-0.855477855477855,-1,-1,-1,-1,-0.990675990675991,-1,-1,-0.981351981351981,-0.90967365967366,-0.972027972027972,-0.875291375291375,-0.585664335664336,-1,-0.979020979020979,-0.898601398601399,-0.867132867132867,-0.622377622377622,-0.611888111888112,-1,-1,-1,-0.981351981351981,-0.904428904428904,-1,-0.972027972027972,-0.871794871794872,-0.839160839160839,-0.572843822843823,-0.972027972027972,-0.867132867132867,-0.615967365967366,-0.568764568764569,-0.0652680652680653,-0.839160839160839,-0.568764568764569,-0.0652680652680653,-1,-1,-0.972027972027972,-0.866550116550117,-0.962703962703963,-0.833916083916084,-0.544289044289044,-0.503496503496504,-0.833916083916084,-0.545454545454545,-0,-0.503496503496504,-0,0.0652680652680653,-1,-0.972027972027972,-0.863636363636364,-0.592657342657343,-0.833916083916084,-0.545454545454545,-0,-0.545454545454545,0,0,0.705128205128205,-0.965034965034965,-0.835664335664336,-0.546620046620047,-0.503496503496504,0,0,0.628205128205128,-0.804195804195804,-0.481351981351981,0.0652680652680653,0.0652680652680653,0.705128205128205,-0.416083916083916,0.130536130536131,0.717948717948718,0.195804195804196,0.794871794871795,0.807692307692308,1
[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.906759906759907,-0.8997668997669,-1,-1,-1,-1,-1,-1,-1,-1,-0.906759906759907,-1,-0.8997668997669,-0.524475524475524,-1,-1,-0.8997668997669,-0.892773892773893,-0.524475524475524,-0.48951048951049,-1,-1,-1,-1,-0.925407925407925,-1,-1,-0.92016317016317,-0.914918414918415,-0.585664335664336,-1,-0.914918414918415,-0.585664335664336,-0.555944055944056,0.130536130536131,-0.933566433566434,-0.622377622377622,0.0652680652680653,-1,-1,-1,-0.92016317016317,-1,-0.914918414918415,-0.601398601398601,-0.572843822843823,-0.90967365967366,-0.572843822843823,0.0652680652680653,-0.615967365967366,-0,-0,-1,-1,-0.937062937062937,-0.662587412587413,-0.933566433566434,-0.639277389277389,-0,-0.615967365967366,-0,0,0.705128205128205,-1,-0.933566433566434,-0.656177156177156,-0.634032634032634,-0.0652680652680653,0,0.705128205128205,-0.93006993006993,-0.634032634032634,-0.0652680652680653,0,0.717948717948718,-0.611888111888112,0,0.717948717948718,0.0652680652680653,0.717948717948718,0.794871794871795,1
[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.923076923076923,-1,-1,-1,-1,-0.923076923076923,-0.923076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.923076923076923,-1,-1,-0.923076923076923,-0.923076923076923,-0.538461538461538,-1,-0.923076923076923,-0.538461538461538,-1,-1,-1,-1,-1,-1,-0.942307692307692,-0.942307692307692,-1,-0.942307692307692,-0.615384615384615,-0.942307692307692,-0.615384615384615,-0.692307692307692,-1,-1,-1,-0.961538461538462,-1,-0.961538461538462,-0.705128205128205,-0.961538461538462,-0.705128205128205,-0.705128205128205,0,-1,-1,-0.961538461538462,-0.961538461538462,-0.717948717948718,-0.717948717948718,0,-1,-0.961538461538462,-0.717948717948718,-0.717948717948718,0,-0.961538461538462,-0.717948717948718,0,-0.717948717948718,0,0,0.846153846153846
[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-0.987179487179487,-1,-1,-1,-1,-0.968725718725719,-0.869463869463869,-1,-1,-0.934731934731935,-0.774281274281274,-0.877622377622378,-0.641025641025641,-0.341880341880342,-0.108003108003108,-1,-1,-1,-0.934731934731935,-0.774281274281274,-1,-0.877622377622378,-0.641025641025641,-0.341880341880342,-0.461538461538462,-0.108003108003108,0.482517482517482,-0.787878787878788,-0.461538461538462,-0.108003108003108,0.160839160839161,0.482517482517482,0.713286713286713,-1,-1,-0.877622377622378,-0.641025641025641,-0.341880341880342,-0.787878787878788,-0.461538461538462,-0.108003108003108,0.160839160839161,0.482517482517482,-0.226107226107226,0.160839160839161,0.482517482517482,0.713286713286713,0.965034965034965,0.452214452214452,0.713286713286713,0.965034965034965,-1,-0.787878787878788,-0.461538461538462,-0.108003108003108,-0.226107226107226,0.160839160839161,0.482517482517482,0.713286713286713,0.452214452214452,0.713286713286713,0.965034965034965,0.895104895104895,0.965034965034965,1,-0.653846153846154,-0.226107226107226,0.160839160839161,0.482517482517482,0.452214452214452,0.713286713286713,0.965034965034965,0.895104895104895,0.965034965034965,1,1,0,0.42016317016317,0.701631701631702,0.895104895104895,0.965034965034965,1,1,0.666666666666667,0.863053613053613,0.953379953379953,1,1,1,1,1,1,1,1,1
[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-0.995337995337995,-1,-1,-1,-1,-0.984848484848485,-0.933372183372183,-1,-1,-0.965734265734266,-0.881429681429681,-0.934731934731935,-0.813986013986014,-0.608391608391608,-0.489355089355089,-1,-1,-1,-0.965734265734266,-0.871367521367521,-1,-0.934731934731935,-0.7998445998446,-0.575757575757576,-0.71048951048951,-0.448329448329448,0.0461538461538462,-0.888111888111888,-0.691375291375291,-0.407303807303807,-0.264724164724165,0.104545454545455,0.318531468531469,-1,-1,-0.934731934731935,-0.785703185703186,-0.543123543123543,-0.888111888111888,-0.691375291375291,-0.407303807303807,-0.264724164724165,0.104545454545455,-0.551515151515152,-0.213675213675214,0.162937062937063,0.318531468531469,0.804195804195804,-0,0.37972027972028,0.804195804195804,-1,-0.888111888111888,-0.672261072261072,-0.366278166278166,-0.551515151515152,-0.213675213675214,0.162937062937063,0.318531468531469,-0,0.37972027972028,0.804195804195804,0.581818181818182,0.835664335664336,0.933566433566434,-0.821678321678322,-0.526456876456876,-0.162626262626263,0.221328671328671,-0,0.37972027972028,0.804195804195804,0.581818181818182,0.835664335664336,0.933566433566434,1,-0.42016317016317,0,0.408741258741259,0.55967365967366,0.83041958041958,0.933566433566434,1,0.174825174825175,0.55967365967366,0.828671328671329,0.90967365967366,1,0.758741258741259,0.933566433566434,1,1,1,1,1
