,[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. ],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. ],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. ],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. ],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. ],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. ],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. ],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. ],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. ],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. ],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. ],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[11. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[11. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[12. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[13. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ]
[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.909090909090909,-1,-1,-1,-0.909090909090909,-1,-0.909090909090909,-0.590909090909091,-0.590909090909091,-1,-1,-1,-1,-0.939393939393939,-1,-1,-0.939393939393939,-0.693939393939394,-0.939393939393939,-0.693939393939394,-0.175757575757576,-1,-0.963636363636364,-0.786363636363636,-0.786363636363636,-0.336363636363636,-0.5,-1,-1,-1,-0.954545454545455,-0.763636363636364,-1,-0.954545454545455,-0.763636363636364,-0.763636363636364,-0.336363636363636,-0.972727272727273,-0.840909090909091,-0.487878787878788,-0.487878787878788,0,-0.886363636363636,-0.612121212121212,-0.0696969696969697,-1,-1,-0.954545454545455,-0.772727272727273,-0.954545454545455,-0.772727272727273,-0.377272727272727,-0.377272727272727,-0.845454545454545,-0.516666666666667,0.0696969696969697,-0.637878787878788,-0.139393939393939,-0.209090909090909,-1,-0.954545454545455,-0.772727272727273,-0.377272727272727,-0.772727272727273,-0.377272727272727,0.209090909090909,-0.516666666666667,0.0696969696969697,-0.139393939393939,0.5,-0.954545454545455,-0.772727272727273,-0.377272727272727,-0.377272727272727,0.209090909090909,0.0696969696969697,0.583333333333333,-0.772727272727273,-0.377272727272727,0.209090909090909,0.209090909090909,0.765151515151515,-0.377272727272727,0.209090909090909,0.795454545454545,0.209090909090909,0.795454545454545,0.795454545454545,1
[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.954545454545455,-1,-1,-1,-1,-0.929292929292929,-0.765151515151515,-1,-1,-0.896969696969697,-0.685606060606061,-0.856818181818182,-0.589393939393939,-0.257575757575758,-0.103030303030303,-1,-1,-1,-0.896969696969697,-0.685606060606061,-1,-0.856818181818182,-0.589393939393939,-0.257575757575758,-0.474621212121212,-0.103030303030303,0.412121212121212,-0.808080808080808,-0.474621212121212,-0.103030303030303,0.0674242424242424,0.412121212121212,0.574242424242424,-1,-1,-0.906313131313131,-0.683080808080808,-0.370707070707071,-0.876262626262626,-0.589772727272727,-0.224494949494949,-0.0568181818181818,0.324242424242424,-0.478787878787879,-0.0568181818181818,0.324242424242424,0.508585858585859,0.886363636363636,0,0.438383838383838,0.877272727272727,-1,-0.876262626262626,-0.63219696969697,-0.310227272727273,-0.536363636363636,-0.16489898989899,0.201010101010101,0.378282828282828,0,0.378282828282828,0.813636363636364,0.511111111111111,0.8,0.866666666666667,-0.840909090909091,-0.536363636363636,-0.16489898989899,0.201010101010101,0,0.378282828282828,0.813636363636364,0.562626262626263,0.813636363636364,0.922727272727273,1,-0.424242424242424,0,0.378282828282828,0.562626262626263,0.813636363636364,0.922727272727273,1,0.186363636363636,0.562626262626263,0.813636363636364,0.922727272727273,1,0.751515151515151,0.922727272727273,1,1,1,1,1
[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.987373737373737,-1,-1,-1,-1,-0.971380471380471,-0.873737373737374,-1,-1,-0.952020202020202,-0.83030303030303,-0.929292929292929,-0.780808080808081,-0.536363636363636,-0.474242424242424,-1,-1,-1,-0.952020202020202,-0.819191919191919,-1,-0.929292929292929,-0.768686868686869,-0.498989898989899,-0.712121212121212,-0.433333333333333,-0,-0.903198653198653,-0.698989898989899,-0.392424242424242,-0.324242424242424,0.0651515151515152,0.180808080808081,-1,-1,-0.954208754208754,-0.829292929292929,-0.585858585858586,-0.937710437710438,-0.781313131313131,-0.518350168350168,-0.447138047138047,-0.0651515151515152,-0.719191919191919,-0.412457912457912,-0,0.0602693602693603,0.612121212121212,-0.438383838383838,0,0.557575757575758,-1,-0.937710437710438,-0.788888888888889,-0.541414141414141,-0.741414141414141,-0.477609427609428,-0.120538720538721,-0.0602693602693603,-0.378282828282828,0,0.472727272727273,0,0.487878787878788,0.456060606060606,-0.919191919191919,-0.733333333333333,-0.447138047138047,-0.0651515151515152,-0.378282828282828,0,0.472727272727273,0.120538720538721,0.542424242424242,0.598484848484849,0.909090909090909,-0.671717171717172,-0.345454545454545,0.0602693602693603,0.120538720538721,0.542424242424242,0.637878787878788,0.954545454545455,-0.236363636363636,0.185690235690236,0.612121212121212,0.637878787878788,0.954545454545455,0.311111111111111,0.709090909090909,0.954545454545455,0.793939393939394,0.977272727272727,1,1
[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.924242424242424,-1,-1,-1,-0.939393939393939,-1,-0.954545454545455,-0.745454545454545,-0.796969696969697,-1,-1,-1,-1,-0.924242424242424,-1,-1,-0.939393939393939,-0.703030303030303,-0.954545454545455,-0.754545454545455,-0.374242424242424,-1,-0.939393939393939,-0.712121212121212,-0.763636363636364,-0.336363636363636,-0.377272727272727,-1,-1,-1,-0.954545454545455,-0.754545454545455,-1,-0.963636363636364,-0.795454545454545,-0.836363636363636,-0.459090909090909,-0.963636363636364,-0.8,-0.406060606060606,-0.487878787878788,0.0696969696969697,-0.877272727272727,-0.557575757575758,0,-1,-1,-0.954545454545455,-0.772727272727273,-0.963636363636364,-0.809090909090909,-0.446969696969697,-0.516666666666667,-0.813636363636364,-0.472727272727273,0,-0.612121212121212,-0.0696969696969697,-0.209090909090909,-1,-0.954545454545455,-0.772727272727273,-0.377272727272727,-0.809090909090909,-0.446969696969697,0.0696969696969697,-0.472727272727273,0.0696969696969697,-0.0696969696969697,0.5,-0.954545454545455,-0.772727272727273,-0.377272727272727,-0.446969696969697,0.139393939393939,0.0696969696969697,0.666666666666667,-0.772727272727273,-0.377272727272727,0.209090909090909,0.139393939393939,0.696969696969697,-0.377272727272727,0.209090909090909,0.78030303030303,0.209090909090909,0.795454545454545,0.795454545454545,1
[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],-1,-1,-1,-0.990656565656566,-0.958333333333333,-0.890151515151515,-1,-1,-0.960606060606061,-0.867676767676768,-0.726010101010101,-0.553030303030303,-0.875757575757576,-0.683838383838384,-0.467171717171717,-0.255050505050505,-0.113636363636364,0.102020202020202,0.284090909090909,0.619949494949495,-1,-0.875757575757576,-0.683838383838384,-0.467171717171717,-0.255050505050505,-0.372727272727273,-0.113636363636364,0.102020202020202,0.284090909090909,0.48030303030303,0.619949494949495,0.929292929292929,0.310606060606061,0.48030303030303,0.619949494949495,0.876262626262626,0.929292929292929,1,-0.674242424242424,-0.372727272727273,-0.113636363636364,0.102020202020202,0.284090909090909,0.310606060606061,0.48030303030303,0.619949494949495,0.876262626262626,0.929292929292929,0.809090909090909,0.876262626262626,0.929292929292929,1,1,1,1,1,0,0.257575757575758,0.448484848484848,0.602272727272727,0.809090909090909,0.876262626262626,0.929292929292929,1,1,1,1,1,1,1,0.651515151515151,0.756060606060606,0.844444444444444,0.911616161616162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],-1,-1,-1,-0.983766233766234,-0.943001443001443,-0.875721500721501,-1,-1,-0.950757575757576,-0.864718614718615,-0.74963924963925,-0.605339105339105,-0.876262626262626,-0.736531986531986,-0.576659451659452,-0.396284271284271,-0.363636363636364,-0.159090909090909,0.0429292929292929,0.295454545454545,-1,-0.876262626262626,-0.720538720538721,-0.544462481962482,-0.353715728715729,-0.525252525252525,-0.316498316498317,-0.106060606060606,0.095959595959596,0.151515151515152,0.348484848484849,0.737373737373737,-0,0.212121212121212,0.401515151515151,0.627525252525252,0.767676767676768,0.924242424242424,-0.727272727272727,-0.494949494949495,-0.269360269360269,-0.053030303030303,0.148989898989899,-0,0.212121212121212,0.401515151515151,0.627525252525252,0.767676767676768,0.525252525252525,0.672138047138047,0.797979797979798,0.924242424242424,1,0.876262626262626,0.937710437710438,1,-0.257575757575758,0,0.224747474747475,0.422348484848485,0.494949494949495,0.656565656565657,0.791245791245791,0.924242424242424,0.876262626262626,0.937710437710438,1,1,1,1,0.303030303030303,0.494949494949495,0.652777777777778,0.787878787878788,0.842171717171717,0.920454545454545,1,1,1,1,1,0.795454545454545,0.876262626262626,0.937710437710438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-0.98015873015873,-0.941233766233766,-0.886363636363636,-1,-1,-0.949945887445887,-0.878427128427128,-0.790584415584416,-0.679292929292929,-0.891287878787879,-0.789502164502164,-0.674621212121212,-0.538979076479077,-0.547294372294372,-0.395165945165945,-0.213257575757576,-0.0631313131313131,-1,-0.891287878787879,-0.766774891774892,-0.626966089466089,-0.465295815295815,-0.640909090909091,-0.483152958152958,-0.307467532467532,-0.108459595959596,-0.156818181818182,0.0474747474747475,0.414141414141414,-0.252525252525253,-0.0522727272727273,0.160858585858586,0.299621212121212,0.517171717171717,0.712121212121212,-0.787878787878788,-0.601515151515152,-0.413455988455988,-0.213455988455988,0.000505050505050505,-0.252525252525253,-0.0522727272727273,0.160858585858586,0.299621212121212,0.517171717171717,0.209090909090909,0.413257575757576,0.615151515151515,0.712121212121212,0.954545454545455,0.63219696969697,0.788888888888889,0.954545454545455,-0.448484848484848,-0.224747474747475,0,0.23030303030303,0.159090909090909,0.376262626262626,0.595454545454545,0.698989898989899,0.610984848484848,0.781313131313131,0.954545454545455,0.91010101010101,0.972727272727273,1,0,0.21969696969697,0.433080808080808,0.640909090909091,0.553409090909091,0.737373737373737,0.939393939393939,0.883838383838384,0.963636363636364,1,1,0.492424242424242,0.668560606060606,0.81969696969697,0.883838383838384,0.963636363636364,1,1,0.851515151515152,0.936363636363636,0.981818181818182,1,1,1,1,1,1,1,1,1
[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-0.982323232323232,-0.95530303030303,-0.931818181818182,-1,-1,-0.958333333333333,-0.905555555555556,-0.850757575757576,-0.795454545454545,-0.916035353535353,-0.840909090909091,-0.766414141414141,-0.689772727272727,-0.687878787878788,-0.59760101010101,-0.488257575757576,-0.404292929292929,-1,-0.916035353535353,-0.820707070707071,-0.71925505050505,-0.606060606060606,-0.734848484848485,-0.623989898989899,-0.502020202020202,-0.348484848484849,-0.418560606060606,-0.267361111111111,-0.0101010101010101,-0.455808080808081,-0.299621212121212,-0.110858585858586,-0.054040404040404,0.174747474747475,0.368181818181818,-0.847979797979798,-0.700757575757576,-0.552777777777778,-0.390151515151515,-0.186363636363636,-0.455808080808081,-0.299621212121212,-0.110858585858586,-0.054040404040404,0.174747474747475,-0.0929292929292929,0.110858585858586,0.366666666666667,0.368181818181818,0.772727272727273,0.310227272727273,0.541414141414141,0.772727272727273,-0.602272727272727,-0.422348484848485,-0.23030303030303,0,-0.149494949494949,0.0554292929292929,0.325757575757576,0.327272727272727,0.267361111111111,0.513888888888889,0.763636363636364,0.662121212121212,0.879545454545455,0.931818181818182,-0.255050505050505,-0.0535353535353535,0.172979797979798,0.456060606060606,0.206628787878788,0.446464646464646,0.712121212121212,0.608080808080808,0.843939393939394,0.908333333333333,1,0.169191919191919,0.388825757575758,0.635353535353535,0.608080808080808,0.843939393939394,0.908333333333333,1,0.573989898989899,0.77020202020202,0.943939393939394,0.908333333333333,1,0.869191919191919,0.978787878787879,1,1,1,1,1
[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.957431457431457,-0.843795093795094,-1,-1,-1,-0.935425685425685,-0.789141414141414,-0.582611832611833,-1,-0.915151515151515,-0.731168831168831,-0.483910533910534,-0.669191919191919,-0.37034632034632,-0.0631313131313131,0.11010101010101,-1,-1,-0.893434343434343,-0.701370851370851,-0.459848484848485,-0.86969696969697,-0.634343434343434,-0.3501443001443,-0.0583333333333333,-0.21969696969697,0.101515151515152,0.568686868686869,-0.525252525252525,-0.209090909090909,0.0929292929292929,0.271717171717172,0.537373737373737,0.691919191919192,-1,-0.834848484848485,-0.58030303030303,-0.292568542568543,-0.0053030303030303,-0.494949494949495,-0.159090909090909,0.149494949494949,0.333838383838384,0.588888888888889,-0,0.309090909090909,0.557575757575758,0.733333333333333,0.954545454545455,0.536363636363636,0.741414141414141,0.963636363636364,-0.809090909090909,-0.494949494949495,-0.159090909090909,0.149494949494949,0,0.330808080808081,0.587878787878788,0.766666666666667,0.507575757575758,0.73030303030303,0.963636363636364,0.894949494949495,0.963636363636364,1,-0.363636363636364,0,0.309090909090909,0.557575757575758,0.507575757575758,0.73030303030303,0.963636363636364,0.863131313131313,0.951515151515152,1,1,0.242424242424242,0.536363636363636,0.741414141414141,0.894949494949495,0.963636363636364,1,1,0.766666666666667,0.894949494949495,0.963636363636364,1,1,1,1,1,1,1,1,1
[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.967676767676768,-0.877525252525252,-1,-1,-1,-0.952525252525253,-0.847390572390572,-0.67550505050505,-1,-0.939814814814815,-0.81986531986532,-0.635606060606061,-0.793434343434343,-0.597853535353535,-0.332575757575758,-0.283838383838384,-1,-1,-0.925084175084175,-0.782954545454545,-0.577777777777778,-0.911616161616162,-0.75496632996633,-0.540277777777778,-0.267361111111111,-0.502020202020202,-0.218308080808081,0.174747474747475,-0.683922558922559,-0.44520202020202,-0.159301346801347,-0.10993265993266,0.21986531986532,0.324242424242424,-1,-0.889393939393939,-0.700252525252525,-0.452146464646465,-0.15959595959596,-0.668350168350168,-0.410732323232323,-0.107596801346801,-0.05496632996633,0.282659932659933,-0.309090909090909,-0,0.319191919191919,0.385690235690236,0.772727272727273,0.16489898989899,0.477609427609428,0.809090909090909,-0.876262626262626,-0.656565656565657,-0.376262626262626,-0.0554292929292929,-0.330808080808081,0,0.343939393939394,0.412457912457912,0.110858585858586,0.44503367003367,0.802272727272727,0.602020202020202,0.845454545454545,0.927272727272727,-0.573232323232323,-0.271717171717172,0.05496632996633,0.378282828282828,0.110858585858586,0.44503367003367,0.8,0.539057239057239,0.806818181818182,0.901515151515151,1,-0.113636363636364,0.227020202020202,0.539057239057239,0.602020202020202,0.845454545454545,0.901515151515151,1,0.402525252525253,0.686531986531987,0.886363636363636,0.927272727272727,1,0.816161616161616,0.953030303030303,1,1,1,1,1
[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.984848484848485,-0.954545454545455,-1,-1,-1,-0.974747474747475,-0.922727272727273,-0.840909090909091,-1,-0.966329966329966,-0.901010101010101,-0.807070707070707,-0.885858585858586,-0.783333333333333,-0.643434343434343,-0.628282828282828,-1,-1,-0.957912457912458,-0.873737373737374,-0.742929292929293,-0.94949494949495,-0.855892255892256,-0.724747474747475,-0.536868686868687,-0.712121212121212,-0.539057239057239,-0.311111111111111,-0.808080808080808,-0.649494949494949,-0.43973063973064,-0.454040404040404,-0.185690235690236,-0.115656565656566,-1,-0.936868686868687,-0.816498316498317,-0.640909090909091,-0.383333333333333,-0.801346801346801,-0.631313131313131,-0.404208754208754,-0.416161616161616,-0.125420875420875,-0.557575757575758,-0.319191919191919,-0,-0.0553872053872054,0.377272727272727,-0.201010101010101,0.120538720538721,0.446969696969697,-0.929292929292929,-0.791245791245791,-0.595454545454545,-0.325757575757576,-0.587878787878788,-0.343939393939394,0,-0.0602693602693603,-0.262626262626263,0.0602693602693603,0.412121212121212,0.180808080808081,0.590909090909091,0.627272727272727,-0.737373737373737,-0.517171717171717,-0.238720538720539,0.13030303030303,-0.262626262626263,0.0602693602693603,0.406060606060606,0.115656565656566,0.513636363636364,0.58030303030303,0.931818181818182,-0.414141414141414,-0.113131313131313,0.250841750841751,0.180808080808081,0.590909090909091,0.58030303030303,0.931818181818182,0.0101010101010101,0.361616161616162,0.754545454545455,0.645454545454546,0.931818181818182,0.462626262626263,0.793939393939394,0.954545454545455,0.83030303030303,1,1,1
[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.901515151515151,-1,-1,-1,-1,-0.923400673400673,-0.702020202020202,-1,-1,-0.945791245791246,-0.756060606060606,-0.966666666666667,-0.817171717171717,-0.486363636363636,-0.58030303030303,-1,-1,-1,-0.916666666666667,-0.696969696969697,-1,-0.941750841750842,-0.755555555555556,-0.428787878787879,-0.81969696969697,-0.509427609427609,-0.13030303030303,-0.937710437710438,-0.758080808080808,-0.454040404040404,-0.539057239057239,-0.120538720538721,-0.180808080808081,-1,-1,-0.90993265993266,-0.671717171717172,-0.312626262626263,-0.937710437710438,-0.737373737373737,-0.385016835016835,-0.473905723905724,-0,-0.741414141414141,-0.416161616161616,-0,-0.0602693602693603,0.377272727272727,-0.378282828282828,0.0602693602693603,0.516666666666667,-1,-0.924242424242424,-0.698989898989899,-0.327272727272727,-0.766666666666667,-0.412457912457912,0.0602693602693603,0,-0.443434343434343,0,0.487878787878788,0.0602693602693603,0.542424242424242,0.598484848484849,-0.919191919191919,-0.691919191919192,-0.324242424242424,0.115656565656566,-0.410606060606061,0.0602693602693603,0.557575757575758,-0.00488215488215488,0.472727272727273,0.546969696969697,0.931818181818182,-0.671717171717172,-0.28030303030303,0.180808080808081,0.125420875420875,0.612121212121212,0.546969696969697,0.931818181818182,-0.236363636363636,0.245959595959596,0.663636363636364,0.689393939393939,0.931818181818182,0.311111111111111,0.728787878787879,0.977272727272727,0.793939393939394,0.977272727272727,1,1
[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.954545454545455,-1,-1,-1,-1,-0.929292929292929,-0.765151515151515,-1,-1,-0.896969696969697,-0.685606060606061,-0.856818181818182,-0.589393939393939,-0.257575757575758,-0.103030303030303,-1,-1,-1,-0.914204545454545,-0.722979797979798,-1,-0.881565656565657,-0.636237373737374,-0.314141414141414,-0.53219696969697,-0.163762626262626,0.368181818181818,-0.876262626262626,-0.589772727272727,-0.224494949494949,-0.0568181818181818,0.324242424242424,0.475757575757576,-1,-1,-0.881565656565657,-0.651262626262626,-0.347727272727273,-0.842171717171717,-0.553409090909091,-0.206628787878788,-0.0487373737373737,0.306565656565657,-0.507575757575758,-0.110858585858586,0.262626262626263,0.443434343434343,0.845454545454545,-0,0.378282828282828,0.813636363636364,-1,-0.876262626262626,-0.610984848484848,-0.267361111111111,-0.507575757575758,-0.110858585858586,0.262626262626263,0.443434343434343,0,0.408333333333333,0.845454545454545,0.536868686868687,0.806818181818182,0.922727272727273,-0.840909090909091,-0.536363636363636,-0.16489898989899,0.201010101010101,0,0.378282828282828,0.813636363636364,0.536868686868687,0.806818181818182,0.89469696969697,1,-0.424242424242424,0,0.378282828282828,0.562626262626263,0.813636363636364,0.922727272727273,1,0.186363636363636,0.562626262626263,0.813636363636364,0.922727272727273,1,0.751515151515151,0.922727272727273,1,1,1,1,1
